cat1,cat2,name,raised,desc,ticker,start,end,www,,
Software,,myriads.io,1.1,"Our experienced team is creating new hardware and software approach to machine learning. Myriads.io - project that aims to decentralize artificial intelligence by leveraging blockchain technology. We believe that decentralized machine learning is a new technological revolution.",MRDS,20th Mar 2018,19th May 2018,https://myriads.io,UK,https://myriads.io/Myriads.IO.WhitePaper.pdf
Software,,orbeum,,"Based on ERC-20 token. Will be sold over the smart contract directly and tokens transfered at the time of ICO.",OBM,1st Mar 2018,29th Apr 2018,https://orbeum.io,UK,https://orbeum.io/Orbeum_Whitepaper_v.1.0.pdf
Software,,pillar,20.0,"The Pillar Project is a collaboration of the blockchain innovation community of 20|30. We want to get rid of old ways of thinking applied to new technology. While most people are busy building decentralized apps, we questioned the idea of apps in general and decided it was time to go in a new direction.",PLR,15th Jul 2017,17th Jul 2017,https://pillarproject.io,UK,https://pillarproject.io/wp-content/uploads/2017/07/PillarProjectGrayPaper.pdf
Software,,sharpe capital,5.70825,"Users of our mobile app can earn Ether in exchange for providing their opinions on equity markets and Blockchain assets. They are presented with recent news announcements, and simply have to indicate positive or negative sentiment to build up an immutable reputation score, stored on the Ethereum blockchain.",SHP,13th Nov 2017,4th Feb 2018,https://sharpe.capital,UK,https://s3-eu-west-1.amazonaws.com/sharpe-website/whitepaper.pdf
Software,,sparkster,5.7,"What if Decentralized Software could be built by anyone in Plain English, without knowledge of programming or blockchain architecture? That's the Sparkster Platform. What if this Smart Software could run at 10 Million TPS? That's the Sparkster Decentralized Cloud. We're accelerating blockchain adoption, and want you to join our revolution.",SPARK,7th Jul 2018,9th Jul 2018,https://sparkster.me,UK,https://drive.google.com/file/d/1_341kbDEDc9PWn4lbsCGpAmcqDqcggUq/view
Software,,tigereum,,"Tigereum will enable everyone to securely and easily send small amounts of crypto to friends and family by instant message. Messaging money on instant messaging platforms is going to be a game changer. Crypto should be leading this disruption. Crypto’s decentralized blockchain architecture should be taking this battle on, not leaving it to the social media companies.",TIG,8th Dec 2017,18th Dec 2017,https://www.tigereum.io,UK,https://docs.wixstatic.com/ugd/970dc6_0468245ff0854f95b4e0030218ce4564.pdf
Sports,,ethersport,0.4,"EtherSport is a platform where people all over the world can place bets on sports events. The lottery mechanism is done through Ethereum contracts which guarantees fair and transparent results, avoiding any risks and corruption. EtherSport has a number of advantages such as security, simple user registration process, anonymity, the open and clear process of all currency transactions, prompt prize payout without any hidden fees. Ethersportcoin (ESC) is an ERC20 token built on the Ethereum platform. ESC tokens can be used as platform currency for buying lottery tickets; as an investment to get dividends - 15% of the raised money from each lottery; as a speculative commodity to trade on an exchange. Now is a great chance to get tokens during the ICO.",ESC,26th Mar 2018,25th Jun 2018,https://ethersport.io,UK,https://ethersport.io/whitepaper.pdf
Sports,,london football exchange,71.32,"The London Football Exchange Group (“LFE”) is a financial, technology, media and entertainment group that operates in various spheres derived from the professional sporting arena, mainly association football with multi-sport ambitions. The LFE Market is an online community allowing members to partake in various club and fan experiences from match day tickets, tours, and player meet and greets, to specific merchandise and third-party offers. The LFE Market is powered through the use of the LFE Token, the world’s foremost football-based Cryptocurrency enabling a one-stop shop for fans around the world to acquire unique fan experiences. In addition to accessing special membership services, the LFE Token holders will have priority access to enter the LFE Exchange for member-oriented services and offers. The London Football Exchange, is the world’s first ever football club stock exchange that shall be regulated in the UK and EU. LFE will allow fans, traders and investors to acquire shares in their favourite football clubs globally.",LFE,1st May 2018,4th Aug 2018,https://lfe.com,UK,https://lfe.com/LFE_Whitepaper_2.0.pdf
Sports,,sportyfi,,"At SportyCo, we believe that every promising athlete deserves the opportunity to pursue their professional career and every small investor should be able to back an athlete they believe in.",SPF Token,21st Aug 2017,8th Dec 2017,https://sportyco.io/index.html,UK,https://sportyco.io/SPORTYCO-Whitepaper.pdf
Tourism,,cointour,,"Our project can help you as quickly as possible and easily plan your vacation in advance. We are planning to connect the tourism industry to the blockchain in order to simplify travel, reduce their cost and make them safer. We provide services to our customers, so we always focus on a special attitude to the service. The advantages of this project are security, transparency, speed and decentralization. Paying coins CoinTour (COT), you do not have to worry about high commissions when exchanging for cash, using an ATM or credit card. Unlike cash or credit cards that you take with you on a trip, coins COT can not be lost or stolen. We are doing everything possible to be proud of our services, and we also hope that COT will not only change people’s notions of travel, but the world as a whole.",COT,30th Apr 2018,30th May 2018,https://cointour.eu,UK,https://cointour.eu/wp-content/uploads/2018/03/WHITE_PAPER.pdf
Tourism,,nitecrawler,,"Nitecrawler’s advanced AI allows you to find and book hotels and homes with one simple checkout.",NCRL,1st Nov 2018,1st Feb 2019,https://www.nitecrawler.com,UK,https://www.nitecrawler.com/whitepaper
Tourism,,pally,,"Pally is the first decentralised social travel ecosystem in the world. Our technology enables travellers to create friendships and access authentic experiences in new cities through local people - using direct peer-to-peer payment",PAL,15th Oct 2017,12th Nov 2017,https://www.pally.co,UK,https://docs.wixstatic.com/ugd/2e67e5_29748b4fdd17454f8fbe0ee6730be9f2.pdf
