cat1,cat2,name,raised,desc,ticker,start,end,www,,
Business services,,tempow,1.25,"The Tempow project has 3 separate platforms, with their respective UTOs (utility coin offerings). All 3 platforms have their own independent profit centers. They are linked, however, through a single token - Tempow (TEMP). This means, a customer can use and trade TEMP on any one of the platforms as well as across all 3 platforms. By creating a token that’s easy to use and trade across multiple applications, Tempow creates a stable and reliable environment for both merchants and customers to do business. The 3 platforms of the Tempow project: Legatow-Connecting cryptocurrency buyers and sellers on a face-to-face basis anytime, anywhere in a fast and easy way without a third party. Crescendow-The world’s first crypto-only e-marketplace platform. Allows any product or service to be bought and sold with 20+ different cryptocurrencies. Fortissimow- A simple and innovative crypto exchange platform. High liquidity, international licenses and rewards for early adopters and low trading fees.",TEMP,1st Sep 2018,4th Nov 2018,https://tempow.io,Singapore,https://tempow.io/static/tempow_wp_v1.1.pdf
Business services,,tettix,0.0016,"In Tettix, we combine Metamask, a well-known Chrome extension that can easily access to blockchain network through a user friendly interface, into our system so that you can hold your own wallet’s private key. Tettix is creating a REAL decentralized exchange. Our goal is to remove redundant constraints on digital currency transaction. In the short-term, we aim for providing a reliable and convenient ethereum-based trading system. In the long-term, we hope that Tettix can replace all existing centralized exchanges and give everyone a whole new trading experience.",null,30th Aug 2017,21st Sep 2017,https://tettix.io,Singapore,
Business services,,token security scheme,,"Token Security Scheme (TSS) aims to address the existing security gaps in the crypto-currencies eco-system and prevent attacks on any exchange or facility storing such digital assets. With a strong background in digital key management in the payment and banking industry, our team of cyber security experts plan to implement this technology and its best practices to strengthen security in the crypto-currency eco-system.",TSS,6th Nov 2017,6th Dec 2017,https://www.tsstoken.com,,
Business services,,token security schemesto,,"Token Security Scheme (TSS) aims to address the existing security gaps in the crypto-currencies eco-system and prevent attacks on any exchange or facility storing such digital assets. With a strong background in digital key management in the payment and banking industry, our team of cyber security experts plan to implement this technology and its best practices to strengthen security in the crypto-currency eco-system.",TSS,6th Nov 2017,6th Dec 2017,https://www.tsstoken.com,Singapore,https://www.tsstoken.com/home_files/white-paper.pdf
Business services,,truegold,,"TXAU is the first asset token by TrueGOLD. We anticipate additional asset-backed tokens such as TruePLATINUM, TrueSILVER, and more - all of which can be listed on exchanges around the world for efficient global trade. You will be able to use TXAU for Financial Services, Exchanges and or online or physical commerce, you can also redeem your token for actual physical gold bars, not only can you protect your crypto investment against market crash or even USD crash but you will always have one crypto currency that guarantees stability in terms of your holdings.",TXAU,1st Nov 2018,30th Nov 2018,https://truegold.pro,Singapore,https://drive.google.com/file/d/1mZ66yxan3koqusPv8sTp2PPkHYBfOY_0/view
Business services,,unero,,"UNR Into real brokerage/exchanger with all type of traded fund such as Cryptocurrency, Token, Forex, Future, Equities, and Stock. By implementing the Multi-Account Manager, social trading and Investment (MAM/PAM). UNR is tradable in any asset class. Not to mention, in E-commerce and Cryptocurrency Binary Option. The expert team of Advisor at Unero is launching an Initial Token Sale (ITS) and platform of its own to bring the benefit of its expertise to a wider audience.",UNR,19th Nov 2018,5th Jan 2019,https://unero.io,Singapore,https://unero.io/images/unero_whitepaper.pdf
Business services,,verifyunion,,VerifyUnion is a decentralized Digital Identification and Trust Verification platform with a Social Scoring Engine. VerifyUnion encourages digital users to get verified and earn incentives in tokens (UC Coins) which can be utilized in the VerifyUnion Ecosystem.,UCN,3rd Oct 2017,3rd Dec 2017,https://verifyunion.io,,
Business services,,viacash,,"Viacash is Decentralized payment gateway platform based blockchain technology network for merchant,online shop, website to aims monetize and make easier for without any bank account needed and privacy with accept multi cryprocurrency. User can install/used plugin viacash on website for monetize conten,stuff,anything to costumer/user or as donated plugin with integrated to multi wallet. This available for a merchant, retail, website, a blog on the future. Viacash will develop payment system gateway based blockchain technology for a merchant, online shop, a website with secure and fast without bank or middleman for buy and sell any item online. Viacash comes with integration with merchants, the online store to accept payment using Viacash and other cryptocurrencies.",VIA,22nd Mar 2019,31st Jul 2019,https://viacash0x.com,Singapore,https://viacash0x.com/wp-content/uploads/2019/01/Viacash-wp-v1.pdf
Business services,,vortex project,,"Collaboratively engineered for exchanging bitcoin to altcoin or altcoin to altcoin crossexchange. to put it more simply, Vortex Project has the same element as Shapeshift, Changelly and changenow alike, a cryptocurrency exchangers for altcoins to altcoins. Vortex Project will be using Lightning Network APP for its service.",VORTEX,15th Apr 2019,30th Apr 2019,https://vortexproject.io,Singapore,https://vortexproject.io/whitepaper.pdf
Business services,,wisepass,,"PASS tokens will change the way cryptocurrency holders utilize their assets. Harnessing our established partnerships with world-class and local brands, WisePass will allow token holders the ability to purchase items to be consumed in everyday life. By utilizing a cryptocurrency to purchase goods and services users can consume everyday, we will become the main bridge between the crypto-economy and the real world economy.",PASS,10th Jun 2018,10th Aug 2018,http://ico.wisepass.co,Singapore,http://ico.wisepass.co/documents/WisePass_WhitePaper.pdf
